"bond_10yr","iso2c","date"
14.39,"ES",1985-08-01
13.92,"ES",1985-09-01
12.6,"ES",1985-10-01
12.1,"ES",1985-11-01
12.32,"ES",1985-12-01
12.34,"ES",1986-01-01
12.36,"ES",1986-02-01
12.24,"ES",1986-03-01
12.06,"ES",1986-04-01
11.35,"ES",1986-05-01
10.97,"ES",1986-06-01
11.52,"ES",1986-07-01
11.51,"ES",1986-08-01
11.1,"ES",1986-09-01
10.15,"ES",1986-10-01
10.29,"ES",1986-11-01
10.36,"ES",1986-12-01
10.74,"ES",1987-01-01
10.59,"ES",1987-02-01
10.95,"ES",1987-03-01
12.04,"ES",1987-04-01
13.43,"ES",1987-05-01
13.2,"ES",1987-06-01
13.56,"ES",1987-07-01
14.01,"ES",1987-08-01
14.18,"ES",1987-09-01
14.26,"ES",1987-10-01
13.36,"ES",1987-11-01
13.44,"ES",1987-12-01
12.64,"ES",1988-01-01
12.36,"ES",1988-02-01
11.61,"ES",1988-03-01
11.07,"ES",1988-04-01
11.3,"ES",1988-05-01
10.86,"ES",1988-06-01
11.06,"ES",1988-07-01
11.14,"ES",1988-08-01
11.42,"ES",1988-09-01
12.14,"ES",1988-10-01
12.51,"ES",1988-11-01
12.82,"ES",1988-12-01
13.21,"ES",1989-01-01
13.2,"ES",1989-02-01
13.57,"ES",1989-03-01
13.51,"ES",1989-04-01
13.62,"ES",1989-05-01
13.78,"ES",1989-06-01
12.577,"ES",1989-07-01
13.7,"ES",1989-08-01
13.74,"ES",1989-09-01
13.81,"ES",1989-10-01
14,"ES",1989-11-01
14.49,"ES",1989-12-01
14.49,"ES",1990-01-01
14.62,"ES",1990-02-01
14.86,"ES",1990-03-01
14.79,"ES",1990-04-01
14.63,"ES",1990-05-01
14.49,"ES",1990-06-01
14.45,"ES",1990-07-01
14.67,"ES",1990-08-01
15.14,"ES",1990-09-01
14.86,"ES",1990-10-01
14.59,"ES",1990-11-01
14.54,"ES",1990-12-01
14.52,"ES",1991-01-01
14.13,"ES",1991-02-01
13.15,"ES",1991-03-01
12.53,"ES",1991-04-01
11.86,"ES",1991-05-01
11.92,"ES",1991-06-01
12.15,"ES",1991-07-01
12.09,"ES",1991-08-01
11.58,"ES",1991-09-01
11.62,"ES",1991-10-01
11.457,"ES",1991-11-01
11.319,"ES",1991-12-01
10.927,"ES",1992-01-01
10.792,"ES",1992-02-01
10.796,"ES",1992-03-01
10.871,"ES",1992-04-01
10.847,"ES",1992-05-01
11.341,"ES",1992-06-01
11.828,"ES",1992-07-01
12.223,"ES",1992-08-01
12.645,"ES",1992-09-01
12.999,"ES",1992-10-01
12.54,"ES",1992-11-01
12.533,"ES",1992-12-01
12.155,"ES",1993-01-01
11.431,"ES",1993-02-01
11.35,"ES",1993-03-01
11.486,"ES",1993-04-01
11.218,"ES",1993-05-01
10.567,"ES",1993-06-01
10.219,"ES",1993-07-01
9.481,"ES",1993-08-01
9.093,"ES",1993-09-01
8.688,"ES",1993-10-01
8.561,"ES",1993-11-01
8.281,"ES",1993-12-01
7.985,"ES",1994-01-01
8.081,"ES",1994-02-01
8.827,"ES",1994-03-01
9.059,"ES",1994-04-01
9.548,"ES",1994-05-01
10.283,"ES",1994-06-01
10.588,"ES",1994-07-01
10.678,"ES",1994-08-01
11.222,"ES",1994-09-01
11.135,"ES",1994-10-01
11.185,"ES",1994-11-01
11.38,"ES",1994-12-01
11.862,"ES",1995-01-01
11.596,"ES",1995-02-01
12.261,"ES",1995-03-01
12.092,"ES",1995-04-01
11.411,"ES",1995-05-01
11.538,"ES",1995-06-01
11.334,"ES",1995-07-01
10.971,"ES",1995-08-01
10.803,"ES",1995-09-01
10.893,"ES",1995-10-01
10.541,"ES",1995-11-01
9.95,"ES",1995-12-01
9.464,"ES",1996-01-01
9.705,"ES",1996-02-01
9.893,"ES",1996-03-01
9.323,"ES",1996-04-01
9.171,"ES",1996-05-01
9.109,"ES",1996-06-01
8.776,"ES",1996-07-01
8.862,"ES",1996-08-01
8.436,"ES",1996-09-01
7.76,"ES",1996-10-01
7.342,"ES",1996-11-01
7,"ES",1996-12-01
6.83,"ES",1997-01-01
6.74,"ES",1997-02-01
7.03,"ES",1997-03-01
6.95,"ES",1997-04-01
6.61,"ES",1997-05-01
6.47,"ES",1997-06-01
6.21,"ES",1997-07-01
6.3,"ES",1997-08-01
6.09,"ES",1997-09-01
5.98,"ES",1997-10-01
5.96,"ES",1997-11-01
5.64,"ES",1997-12-01
5.4,"ES",1998-01-01
5.24,"ES",1998-02-01
5.09,"ES",1998-03-01
5.06,"ES",1998-04-01
5.13,"ES",1998-05-01
5.02,"ES",1998-06-01
4.94,"ES",1998-07-01
4.74,"ES",1998-08-01
4.47,"ES",1998-09-01
4.43,"ES",1998-10-01
4.41,"ES",1998-11-01
4.08,"ES",1998-12-01
3.88,"ES",1999-01-01
4.02,"ES",1999-02-01
4.26,"ES",1999-03-01
4.09,"ES",1999-04-01
4.27,"ES",1999-05-01
4.6,"ES",1999-06-01
4.91,"ES",1999-07-01
5.17,"ES",1999-08-01
5.31,"ES",1999-09-01
5.57,"ES",1999-10-01
5.28,"ES",1999-11-01
5.37,"ES",1999-12-01
5.76,"ES",2000-01-01
5.73,"ES",2000-02-01
5.55,"ES",2000-03-01
5.45,"ES",2000-04-01
5.63,"ES",2000-05-01
5.46,"ES",2000-06-01
5.53,"ES",2000-07-01
5.5,"ES",2000-08-01
5.56,"ES",2000-09-01
5.49,"ES",2000-10-01
5.45,"ES",2000-11-01
5.2,"ES",2000-12-01
5.08,"ES",2001-01-01
5.12,"ES",2001-02-01
5.04,"ES",2001-03-01
5.18,"ES",2001-04-01
5.36,"ES",2001-05-01
5.33,"ES",2001-06-01
5.35,"ES",2001-07-01
5.16,"ES",2001-08-01
5.14,"ES",2001-09-01
4.91,"ES",2001-10-01
4.76,"ES",2001-11-01
4.97,"ES",2001-12-01
5.05,"ES",2002-01-01
5.11,"ES",2002-02-01
5.34,"ES",2002-03-01
5.34,"ES",2002-04-01
5.36,"ES",2002-05-01
5.23,"ES",2002-06-01
5.07,"ES",2002-07-01
4.78,"ES",2002-08-01
4.58,"ES",2002-09-01
4.62,"ES",2002-10-01
4.6,"ES",2002-11-01
4.43,"ES",2002-12-01
4.24,"ES",2003-01-01
4.01,"ES",2003-02-01
4.04,"ES",2003-03-01
4.19,"ES",2003-04-01
3.88,"ES",2003-05-01
3.7,"ES",2003-06-01
4.03,"ES",2003-07-01
4.19,"ES",2003-08-01
4.21,"ES",2003-09-01
4.27,"ES",2003-10-01
4.4,"ES",2003-11-01
4.34,"ES",2003-12-01
4.19,"ES",2004-01-01
4.15,"ES",2004-02-01
4.01,"ES",2004-03-01
4.2,"ES",2004-04-01
4.33,"ES",2004-05-01
4.39,"ES",2004-06-01
4.28,"ES",2004-07-01
4.15,"ES",2004-08-01
4.08,"ES",2004-09-01
3.97,"ES",2004-10-01
3.85,"ES",2004-11-01
3.64,"ES",2004-12-01
3.59,"ES",2005-01-01
3.58,"ES",2005-02-01
3.73,"ES",2005-03-01
3.53,"ES",2005-04-01
3.36,"ES",2005-05-01
3.19,"ES",2005-06-01
3.22,"ES",2005-07-01
3.23,"ES",2005-08-01
3.09,"ES",2005-09-01
3.27,"ES",2005-10-01
3.48,"ES",2005-11-01
3.37,"ES",2005-12-01
3.331,"ES",2006-01-01
3.48,"ES",2006-02-01
3.65,"ES",2006-03-01
3.92,"ES",2006-04-01
3.99,"ES",2006-05-01
3.99,"ES",2006-06-01
4.02,"ES",2006-07-01
3.89,"ES",2006-08-01
3.76,"ES",2006-09-01
3.81,"ES",2006-10-01
3.75,"ES",2006-11-01
3.82,"ES",2006-12-01
4.07,"ES",2007-01-01
4.11,"ES",2007-02-01
4.01,"ES",2007-03-01
4.209,"ES",2007-04-01
4.336,"ES",2007-05-01
4.619,"ES",2007-06-01
4.595,"ES",2007-07-01
4.398,"ES",2007-08-01
4.354,"ES",2007-09-01
4.379,"ES",2007-10-01
4.249,"ES",2007-11-01
4.348,"ES",2007-12-01
4.18,"ES",2008-01-01
4.143,"ES",2008-02-01
4.116,"ES",2008-03-01
4.311,"ES",2008-04-01
4.422,"ES",2008-05-01
4.792,"ES",2008-06-01
4.799,"ES",2008-07-01
4.559,"ES",2008-08-01
4.566,"ES",2008-09-01
4.466,"ES",2008-10-01
4.146,"ES",2008-11-01
3.858,"ES",2008-12-01
4.15,"ES",2009-01-01
4.234,"ES",2009-02-01
4.059,"ES",2009-03-01
4.006,"ES",2009-04-01
4.054,"ES",2009-05-01
4.235,"ES",2009-06-01
4.012,"ES",2009-07-01
3.778,"ES",2009-08-01
3.803,"ES",2009-09-01
3.771,"ES",2009-10-01
3.79,"ES",2009-11-01
3.8,"ES",2009-12-01
3.988,"ES",2010-01-01
3.979,"ES",2010-02-01
3.83,"ES",2010-03-01
3.901,"ES",2010-04-01
4.081,"ES",2010-05-01
4.556,"ES",2010-06-01
4.433,"ES",2010-07-01
4.037,"ES",2010-08-01
4.095,"ES",2010-09-01
4.037,"ES",2010-10-01
4.686,"ES",2010-11-01
5.374,"ES",2010-12-01
5.379,"ES",2011-01-01
5.258,"ES",2011-02-01
5.249,"ES",2011-03-01
5.329,"ES",2011-04-01
5.322,"ES",2011-05-01
5.48,"ES",2011-06-01
5.825,"ES",2011-07-01
5.252,"ES",2011-08-01
5.2,"ES",2011-09-01
5.259,"ES",2011-10-01
6.192,"ES",2011-11-01
5.505,"ES",2011-12-01
5.399,"ES",2012-01-01
5.111,"ES",2012-02-01
5.17,"ES",2012-03-01
5.79,"ES",2012-04-01
6.126,"ES",2012-05-01
6.589,"ES",2012-06-01
6.795,"ES",2012-07-01
6.581,"ES",2012-08-01
5.921,"ES",2012-09-01
5.645,"ES",2012-10-01
5.69,"ES",2012-11-01
5.34,"ES",2012-12-01
5.05,"ES",2013-01-01
5.218,"ES",2013-02-01
4.921,"ES",2013-03-01
4.591,"ES",2013-04-01
4.246,"ES",2013-05-01
4.671,"ES",2013-06-01
4.66,"ES",2013-07-01
4.507,"ES",2013-08-01
4.417,"ES",2013-09-01
4.216,"ES",2013-10-01
4.11,"ES",2013-11-01
4.139,"ES",2013-12-01
3.78,"ES",2014-01-01
3.561,"ES",2014-02-01
3.312,"ES",2014-03-01
3.104,"ES",2014-04-01
2.933,"ES",2014-05-01
2.712,"ES",2014-06-01
2.654,"ES",2014-07-01
2.312,"ES",2014-08-01
2.162,"ES",2014-09-01
2.111,"ES",2014-10-01
2.071,"ES",2014-11-01
1.789,"ES",2014-12-01
1.544,"ES",2015-01-01
1.513,"ES",2015-02-01
1.227,"ES",2015-03-01
10.99,"SE",1986-12-01
11.68,"SE",1987-01-01
11.47,"SE",1987-02-01
11.23,"SE",1987-03-01
11.16,"SE",1987-04-01
11.78,"SE",1987-05-01
11.78,"SE",1987-06-01
11.77,"SE",1987-07-01
11.97,"SE",1987-08-01
12.02,"SE",1987-09-01
12,"SE",1987-10-01
11.59,"SE",1987-11-01
11.71,"SE",1987-12-01
11.66,"SE",1988-01-01
11.29,"SE",1988-02-01
11.33,"SE",1988-03-01
11.39,"SE",1988-04-01
11.53,"SE",1988-05-01
11.29,"SE",1988-06-01
11.36,"SE",1988-07-01
11.56,"SE",1988-08-01
11.47,"SE",1988-09-01
11.36,"SE",1988-10-01
11.05,"SE",1988-11-01
10.93,"SE",1988-12-01
10.48,"SE",1989-01-01
10.52,"SE",1989-02-01
10.92,"SE",1989-03-01
11.04,"SE",1989-04-01
11.05,"SE",1989-05-01
11.12,"SE",1989-06-01
11.2,"SE",1989-07-01
11.01,"SE",1989-08-01
10.98,"SE",1989-09-01
11.17,"SE",1989-10-01
12.12,"SE",1989-11-01
12.55,"SE",1989-12-01
12.87,"SE",1990-01-01
13.7,"SE",1990-02-01
13.75,"SE",1990-03-01
13.64,"SE",1990-04-01
13.28,"SE",1990-05-01
12.89,"SE",1990-06-01
12.82,"SE",1990-07-01
13.26,"SE",1990-08-01
13.35,"SE",1990-09-01
13.25,"SE",1990-10-01
12.8,"SE",1990-11-01
12.3,"SE",1990-12-01
11.85,"SE",1991-01-01
11.15,"SE",1991-02-01
11.33,"SE",1991-03-01
11.34,"SE",1991-04-01
10.77,"SE",1991-05-01
10.6,"SE",1991-06-01
10.61,"SE",1991-07-01
10.62,"SE",1991-08-01
10.18,"SE",1991-09-01
10,"SE",1991-10-01
9.84,"SE",1991-11-01
10,"SE",1991-12-01
9.53,"SE",1992-01-01
9.43,"SE",1992-02-01
9.39,"SE",1992-03-01
9.5,"SE",1992-04-01
9.47,"SE",1992-05-01
9.59,"SE",1992-06-01
9.8,"SE",1992-07-01
10.6,"SE",1992-08-01
11.24,"SE",1992-09-01
11.06,"SE",1992-10-01
10.68,"SE",1992-11-01
9.91,"SE",1992-12-01
10.14,"SE",1993-01-01
9.8,"SE",1993-02-01
9.37,"SE",1993-03-01
9.41,"SE",1993-04-01
9.09,"SE",1993-05-01
8.68,"SE",1993-06-01
8.24,"SE",1993-07-01
7.63,"SE",1993-08-01
7.79,"SE",1993-09-01
7.56,"SE",1993-10-01
7.49,"SE",1993-11-01
7.27,"SE",1993-12-01
6.84,"SE",1994-01-01
6.94,"SE",1994-02-01
7.65,"SE",1994-03-01
8.4,"SE",1994-04-01
8.69,"SE",1994-05-01
9.78,"SE",1994-06-01
10.65,"SE",1994-07-01
11.2,"SE",1994-08-01
11.24,"SE",1994-09-01
10.95,"SE",1994-10-01
10.92,"SE",1994-11-01
10.68,"SE",1994-12-01
11,"SE",1995-01-01
10.71,"SE",1995-02-01
11.18,"SE",1995-03-01
11.42,"SE",1995-04-01
10.74,"SE",1995-05-01
10.58,"SE",1995-06-01
10.55,"SE",1995-07-01
10.22,"SE",1995-08-01
9.64,"SE",1995-09-01
9.3,"SE",1995-10-01
8.99,"SE",1995-11-01
8.6,"SE",1995-12-01
8.23,"SE",1996-01-01
8.75,"SE",1996-02-01
8.76,"SE",1996-03-01
8.33,"SE",1996-04-01
8.44,"SE",1996-05-01
8.34,"SE",1996-06-01
8.26,"SE",1996-07-01
8.11,"SE",1996-08-01
7.8,"SE",1996-09-01
7.19,"SE",1996-10-01
7.26,"SE",1996-11-01
6.85,"SE",1996-12-01
6.74,"SE",1997-01-01
6.68,"SE",1997-02-01
7.1,"SE",1997-03-01
7.24,"SE",1997-04-01
6.99,"SE",1997-05-01
6.77,"SE",1997-06-01
6.42,"SE",1997-07-01
6.5,"SE",1997-08-01
6.38,"SE",1997-09-01
6.22,"SE",1997-10-01
6.3,"SE",1997-11-01
6.03,"SE",1997-12-01
5.65,"SE",1998-01-01
5.53,"SE",1998-02-01
5.35,"SE",1998-03-01
5.21,"SE",1998-04-01
5.2,"SE",1998-05-01
4.97,"SE",1998-06-01
4.88,"SE",1998-07-01
4.8,"SE",1998-08-01
4.76,"SE",1998-09-01
4.72,"SE",1998-10-01
4.55,"SE",1998-11-01
4.25,"SE",1998-12-01
4.02,"SE",1999-01-01
4.18,"SE",1999-02-01
4.44,"SE",1999-03-01
4.24,"SE",1999-04-01
4.5,"SE",1999-05-01
4.87,"SE",1999-06-01
5.26,"SE",1999-07-01
5.49,"SE",1999-08-01
5.69,"SE",1999-09-01
5.92,"SE",1999-10-01
5.56,"SE",1999-11-01
5.59,"SE",1999-12-01
5.95,"SE",2000-01-01
5.9,"SE",2000-02-01
5.51,"SE",2000-03-01
5.42,"SE",2000-04-01
5.34,"SE",2000-05-01
5.13,"SE",2000-06-01
5.31,"SE",2000-07-01
5.31,"SE",2000-08-01
5.26,"SE",2000-09-01
5.23,"SE",2000-10-01
5.13,"SE",2000-11-01
4.92,"SE",2000-12-01
4.89,"SE",2001-01-01
4.86,"SE",2001-02-01
4.75,"SE",2001-03-01
4.93,"SE",2001-04-01
5.27,"SE",2001-05-01
5.38,"SE",2001-06-01
5.42,"SE",2001-07-01
5.16,"SE",2001-08-01
5.26,"SE",2001-09-01
5.17,"SE",2001-10-01
4.96,"SE",2001-11-01
5.24,"SE",2001-12-01
5.27,"SE",2002-01-01
5.36,"SE",2002-02-01
5.63,"SE",2002-03-01
5.69,"SE",2002-04-01
5.69,"SE",2002-05-01
5.52,"SE",2002-06-01
5.37,"SE",2002-07-01
5.13,"SE",2002-08-01
4.97,"SE",2002-09-01
5.07,"SE",2002-10-01
5.05,"SE",2002-11-01
4.89,"SE",2002-12-01
4.7,"SE",2003-01-01
4.47,"SE",2003-02-01
4.57,"SE",2003-03-01
4.72,"SE",2003-04-01
4.37,"SE",2003-05-01
4.2,"SE",2003-06-01
4.51,"SE",2003-07-01
4.7,"SE",2003-08-01
4.73,"SE",2003-09-01
4.85,"SE",2003-10-01
4.98,"SE",2003-11-01
4.86,"SE",2003-12-01
4.65,"SE",2004-01-01
4.55,"SE",2004-02-01
4.31,"SE",2004-03-01
4.55,"SE",2004-04-01
4.68,"SE",2004-05-01
4.72,"SE",2004-06-01
4.57,"SE",2004-07-01
4.42,"SE",2004-08-01
4.37,"SE",2004-09-01
4.25,"SE",2004-10-01
4.13,"SE",2004-11-01
3.9,"SE",2004-12-01
3.84,"SE",2005-01-01
3.76,"SE",2005-02-01
3.86,"SE",2005-03-01
3.58,"SE",2005-04-01
3.34,"SE",2005-05-01
3.11,"SE",2005-06-01
3.06,"SE",2005-07-01
3.14,"SE",2005-08-01
2.98,"SE",2005-09-01
3.17,"SE",2005-10-01
3.38,"SE",2005-11-01
3.37,"SE",2005-12-01
3.32,"SE",2006-01-01
3.42,"SE",2006-02-01
3.55,"SE",2006-03-01
3.84,"SE",2006-04-01
3.89,"SE",2006-05-01
3.93,"SE",2006-06-01
3.96,"SE",2006-07-01
3.84,"SE",2006-08-01
3.7,"SE",2006-09-01
3.73,"SE",2006-10-01
3.62,"SE",2006-11-01
3.65,"SE",2006-12-01
3.9,"SE",2007-01-01
3.93,"SE",2007-02-01
3.79,"SE",2007-03-01
4.04,"SE",2007-04-01
4.15,"SE",2007-05-01
4.44,"SE",2007-06-01
4.45,"SE",2007-07-01
4.25,"SE",2007-08-01
4.22,"SE",2007-09-01
4.31,"SE",2007-10-01
4.22,"SE",2007-11-01
4.31,"SE",2007-12-01
4.08,"SE",2008-01-01
4.02,"SE",2008-02-01
3.92,"SE",2008-03-01
4.06,"SE",2008-04-01
4.18,"SE",2008-05-01
4.43,"SE",2008-06-01
4.37,"SE",2008-07-01
4.11,"SE",2008-08-01
3.9,"SE",2008-09-01
3.57,"SE",2008-10-01
3.34,"SE",2008-11-01
2.67,"SE",2008-12-01
2.8,"SE",2009-01-01
2.93,"SE",2009-02-01
2.94,"SE",2009-03-01
3.18,"SE",2009-04-01
3.57,"SE",2009-05-01
3.62,"SE",2009-06-01
3.37,"SE",2009-07-01
3.45,"SE",2009-08-01
3.38,"SE",2009-09-01
3.25,"SE",2009-10-01
3.27,"SE",2009-11-01
3.24,"SE",2009-12-01
3.37,"SE",2010-01-01
3.28,"SE",2010-02-01
3.2,"SE",2010-03-01
3.14,"SE",2010-04-01
2.73,"SE",2010-05-01
2.61,"SE",2010-06-01
2.7,"SE",2010-07-01
2.45,"SE",2010-08-01
2.53,"SE",2010-09-01
2.64,"SE",2010-10-01
2.86,"SE",2010-11-01
3.21,"SE",2010-12-01
3.28,"SE",2011-01-01
3.41,"SE",2011-02-01
3.35,"SE",2011-03-01
3.3,"SE",2011-04-01
3.01,"SE",2011-05-01
2.89,"SE",2011-06-01
2.75,"SE",2011-07-01
2.17,"SE",2011-08-01
1.83,"SE",2011-09-01
1.9,"SE",2011-10-01
1.69,"SE",2011-11-01
1.68,"SE",2011-12-01
1.7,"SE",2012-01-01
1.89,"SE",2012-02-01
1.95,"SE",2012-03-01
1.82,"SE",2012-04-01
1.51,"SE",2012-05-01
1.45,"SE",2012-06-01
1.33,"SE",2012-07-01
1.44,"SE",2012-08-01
1.51,"SE",2012-09-01
1.54,"SE",2012-10-01
1.46,"SE",2012-11-01
1.51,"SE",2012-12-01
1.8,"SE",2013-01-01
2,"SE",2013-02-01
1.92,"SE",2013-03-01
1.66,"SE",2013-04-01
1.79,"SE",2013-05-01
2.05,"SE",2013-06-01
2.16,"SE",2013-07-01
2.34,"SE",2013-08-01
2.6,"SE",2013-09-01
2.44,"SE",2013-10-01
2.3,"SE",2013-11-01
2.39,"SE",2013-12-01
2.37,"SE",2014-01-01
2.23,"SE",2014-02-01
2.16,"SE",2014-03-01
2.06,"SE",2014-04-01
1.88,"SE",2014-05-01
1.8,"SE",2014-06-01
1.6,"SE",2014-07-01
1.58,"SE",2014-08-01
1.51,"SE",2014-09-01
1.3,"SE",2014-10-01
1.14,"SE",2014-11-01
1.01,"SE",2014-12-01
0.78,"SE",2015-01-01
0.62,"SE",2015-02-01
0.58,"SE",2015-03-01
2.7,"CH",1955-01-01
2.75,"CH",1955-02-01
2.84,"CH",1955-03-01
2.85,"CH",1955-04-01
2.99,"CH",1955-05-01
3.06,"CH",1955-06-01
3.04,"CH",1955-07-01
3.08,"CH",1955-08-01
3.2,"CH",1955-09-01
3.17,"CH",1955-10-01
3.07,"CH",1955-11-01
3.04,"CH",1955-12-01
2.94,"CH",1956-01-01
2.91,"CH",1956-02-01
2.97,"CH",1956-03-01
3.06,"CH",1956-04-01
3.14,"CH",1956-05-01
3.18,"CH",1956-06-01
3.18,"CH",1956-07-01
3.24,"CH",1956-08-01
3.21,"CH",1956-09-01
3.22,"CH",1956-10-01
3.23,"CH",1956-11-01
3.22,"CH",1956-12-01
3.22,"CH",1957-01-01
3.16,"CH",1957-02-01
3.59,"CH",1957-03-01
3.55,"CH",1957-04-01
3.8,"CH",1957-05-01
3.77,"CH",1957-06-01
3.79,"CH",1957-07-01
3.87,"CH",1957-08-01
3.93,"CH",1957-09-01
3.92,"CH",1957-10-01
3.8,"CH",1957-11-01
3.61,"CH",1957-12-01
3.49,"CH",1958-01-01
3.41,"CH",1958-02-01
3.34,"CH",1958-03-01
3.24,"CH",1958-04-01
3.2,"CH",1958-05-01
3.03,"CH",1958-06-01
3.04,"CH",1958-07-01
3.04,"CH",1958-08-01
3.02,"CH",1958-09-01
3,"CH",1958-10-01
3.03,"CH",1958-11-01
3,"CH",1958-12-01
2.98,"CH",1959-01-01
2.91,"CH",1959-02-01
2.85,"CH",1959-03-01
2.83,"CH",1959-04-01
3.14,"CH",1959-05-01
3.22,"CH",1959-06-01
3.14,"CH",1959-07-01
3.06,"CH",1959-08-01
3.16,"CH",1959-09-01
3.17,"CH",1959-10-01
3.17,"CH",1959-11-01
3.29,"CH",1959-12-01
3.32,"CH",1960-01-01
3.3,"CH",1960-02-01
3.22,"CH",1960-03-01
3.13,"CH",1960-04-01
3.07,"CH",1960-05-01
3.04,"CH",1960-06-01
2.97,"CH",1960-07-01
2.94,"CH",1960-08-01
3.01,"CH",1960-09-01
3.05,"CH",1960-10-01
3.04,"CH",1960-11-01
3.02,"CH",1960-12-01
2.96,"CH",1961-01-01
2.86,"CH",1961-02-01
2.84,"CH",1961-03-01
2.82,"CH",1961-04-01
2.86,"CH",1961-05-01
2.97,"CH",1961-06-01
3.13,"CH",1961-07-01
3.1,"CH",1961-08-01
2.97,"CH",1961-09-01
2.97,"CH",1961-10-01
3.01,"CH",1961-11-01
2.98,"CH",1961-12-01
2.96,"CH",1962-01-01
2.99,"CH",1962-02-01
3.1,"CH",1962-03-01
3.25,"CH",1962-04-01
3.14,"CH",1962-05-01
3.26,"CH",1962-06-01
3.19,"CH",1962-07-01
3.14,"CH",1962-08-01
3.11,"CH",1962-09-01
3.12,"CH",1962-10-01
3.11,"CH",1962-11-01
3.12,"CH",1962-12-01
3.14,"CH",1963-01-01
3.13,"CH",1963-02-01
3.1,"CH",1963-03-01
3.1,"CH",1963-04-01
3.14,"CH",1963-05-01
3.15,"CH",1963-06-01
3.22,"CH",1963-07-01
3.25,"CH",1963-08-01
3.33,"CH",1963-09-01
3.44,"CH",1963-10-01
3.42,"CH",1963-11-01
3.54,"CH",1963-12-01
3.64,"CH",1964-01-01
3.8,"CH",1964-02-01
3.89,"CH",1964-03-01
3.88,"CH",1964-04-01
4.02,"CH",1964-05-01
4.05,"CH",1964-06-01
4.04,"CH",1964-07-01
4.05,"CH",1964-08-01
4.05,"CH",1964-09-01
4.08,"CH",1964-10-01
4.08,"CH",1964-11-01
4.07,"CH",1964-12-01
4.04,"CH",1965-01-01
3.94,"CH",1965-02-01
3.91,"CH",1965-03-01
3.92,"CH",1965-04-01
3.92,"CH",1965-05-01
3.92,"CH",1965-06-01
3.92,"CH",1965-07-01
3.92,"CH",1965-08-01
3.94,"CH",1965-09-01
3.96,"CH",1965-10-01
3.98,"CH",1965-11-01
3.98,"CH",1965-12-01
3.98,"CH",1966-01-01
3.98,"CH",1966-02-01
3.98,"CH",1966-03-01
4.01,"CH",1966-04-01
4.02,"CH",1966-05-01
4.04,"CH",1966-06-01
4.16,"CH",1966-07-01
4.24,"CH",1966-08-01
4.27,"CH",1966-09-01
4.36,"CH",1966-10-01
4.4,"CH",1966-11-01
4.53,"CH",1966-12-01
4.74,"CH",1967-01-01
4.74,"CH",1967-02-01
4.72,"CH",1967-03-01
4.69,"CH",1967-04-01
4.68,"CH",1967-05-01
4.75,"CH",1967-06-01
4.6,"CH",1967-07-01
4.48,"CH",1967-08-01
4.32,"CH",1967-09-01
4.45,"CH",1967-10-01
4.52,"CH",1967-11-01
4.55,"CH",1967-12-01
4.59,"CH",1968-01-01
4.39,"CH",1968-02-01
4.35,"CH",1968-03-01
4.37,"CH",1968-04-01
4.35,"CH",1968-05-01
4.34,"CH",1968-06-01
4.35,"CH",1968-07-01
4.35,"CH",1968-08-01
4.34,"CH",1968-09-01
4.38,"CH",1968-10-01
4.33,"CH",1968-11-01
4.33,"CH",1968-12-01
4.38,"CH",1969-01-01
4.4,"CH",1969-02-01
4.6,"CH",1969-03-01
4.67,"CH",1969-04-01
4.58,"CH",1969-05-01
4.69,"CH",1969-06-01
5,"CH",1969-07-01
5.2,"CH",1969-08-01
5.37,"CH",1969-09-01
5.23,"CH",1969-10-01
5.34,"CH",1969-11-01
5.34,"CH",1969-12-01
5.33,"CH",1970-01-01
5.55,"CH",1970-02-01
5.66,"CH",1970-03-01
5.88,"CH",1970-04-01
5.86,"CH",1970-05-01
5.87,"CH",1970-06-01
5.81,"CH",1970-07-01
5.76,"CH",1970-08-01
5.74,"CH",1970-09-01
5.75,"CH",1970-10-01
5.68,"CH",1970-11-01
5.7,"CH",1970-12-01
5.58,"CH",1971-01-01
5.52,"CH",1971-02-01
5.44,"CH",1971-03-01
5.27,"CH",1971-04-01
5.32,"CH",1971-05-01
5.38,"CH",1971-06-01
5.45,"CH",1971-07-01
5.31,"CH",1971-08-01
5.1,"CH",1971-09-01
4.97,"CH",1971-10-01
4.86,"CH",1971-11-01
4.99,"CH",1971-12-01
4.76,"CH",1972-01-01
4.6,"CH",1972-02-01
4.77,"CH",1972-03-01
4.94,"CH",1972-04-01
4.93,"CH",1972-05-01
5.06,"CH",1972-06-01
4.95,"CH",1972-07-01
4.93,"CH",1972-08-01
4.98,"CH",1972-09-01
5.08,"CH",1972-10-01
5.29,"CH",1972-11-01
5.27,"CH",1972-12-01
5.36,"CH",1973-01-01
5.32,"CH",1973-02-01
5.29,"CH",1973-03-01
5.42,"CH",1973-04-01
5.37,"CH",1973-05-01
5.36,"CH",1973-06-01
5.36,"CH",1973-07-01
5.65,"CH",1973-08-01
5.79,"CH",1973-09-01
5.77,"CH",1973-10-01
6.13,"CH",1973-11-01
6.31,"CH",1973-12-01
6.38,"CH",1974-01-01
6.59,"CH",1974-02-01
7.09,"CH",1974-03-01
7.23,"CH",1974-04-01
7.3,"CH",1974-05-01
7.28,"CH",1974-06-01
7.23,"CH",1974-07-01
7.36,"CH",1974-08-01
7.41,"CH",1974-09-01
